,hour,platform_os,no,date_2020-07-03,date_2020-07-04,date_2020-07-05,date_2020-07-06,date_2020-07-07,date_2020-07-08,date_2020-07-09,date_2020-07-10,auction_id,experiment,device_make,browser
1611,20,6,0,0,0,0,0,0,1,0,0,1611,1,177,6
2469,3,6,0,0,0,1,0,0,0,0,0,2469,0,46,3
5956,1,6,0,0,0,0,0,0,0,0,1,5956,1,46,2
2109,18,6,0,0,0,1,0,0,0,0,0,2109,1,46,2
6490,5,6,1,0,0,0,0,1,0,0,0,6490,0,77,2
5434,3,5,0,0,1,0,0,0,0,0,0,5434,0,267,8
4894,20,6,0,0,0,1,0,0,0,0,0,4894,0,46,2
3776,8,6,1,0,0,0,1,0,0,0,0,3776,1,46,2
2740,20,6,0,0,0,0,0,0,1,0,0,2740,1,46,2
1648,19,6,0,0,0,0,0,0,1,0,0,1648,0,46,2
354,9,6,0,0,0,1,0,0,0,0,0,354,1,46,2
4585,17,6,0,0,0,0,0,0,1,0,0,4585,1,123,14
5561,7,6,0,0,1,0,0,0,0,0,0,5561,1,84,3
1409,4,6,0,0,1,0,0,0,0,0,0,1409,0,84,3
6988,20,6,1,0,0,0,0,0,0,1,0,6988,0,184,6
100,16,6,0,0,1,0,0,0,0,0,0,100,0,46,2
6753,15,6,0,1,0,0,0,0,0,0,0,6753,0,171,3
7581,16,6,0,0,0,1,0,0,0,0,0,7581,1,46,2
7623,3,6,0,0,0,0,0,0,1,0,0,7623,1,46,2
7209,8,6,1,0,0,1,0,0,0,0,0,7209,1,46,2
6705,5,6,0,0,0,0,0,0,1,0,0,6705,1,164,14
4603,5,6,0,0,0,0,0,0,0,1,0,4603,1,46,3
4914,15,5,0,0,0,0,0,0,1,0,0,4914,1,267,8
2979,0,6,0,0,0,1,0,0,0,0,0,2979,0,46,2
3552,12,6,0,0,0,1,0,0,0,0,0,3552,1,46,2
2144,13,6,0,0,0,0,0,0,0,1,0,2144,1,46,2
3706,15,6,0,1,0,0,0,0,0,0,0,3706,0,77,2
2935,11,6,0,0,1,0,0,0,0,0,0,2935,1,46,2
17,7,6,0,0,1,0,0,0,0,0,0,17,0,46,2
6301,0,6,0,0,1,0,0,0,0,0,0,6301,0,195,14
32,10,6,0,0,0,0,1,0,0,0,0,32,1,46,6
5041,15,6,0,1,0,0,0,0,0,0,0,5041,0,46,2
972,19,6,0,0,0,0,0,0,0,1,0,972,0,46,2
7752,15,6,0,0,1,0,0,0,0,0,0,7752,1,46,2
5148,9,6,0,0,0,0,0,0,0,0,1,5148,0,46,2
20,8,6,1,0,0,0,1,0,0,0,0,20,1,46,2
7725,7,6,0,0,0,1,0,0,0,0,0,7725,0,46,2
4981,2,6,0,0,0,0,1,0,0,0,0,4981,1,46,2
720,2,6,0,0,0,0,0,0,1,0,0,720,1,46,2
4299,3,6,0,0,0,1,0,0,0,0,0,4299,1,94,3
2379,18,6,0,0,0,0,0,1,0,0,0,2379,1,46,2
4774,15,6,1,1,0,0,0,0,0,0,0,4774,0,188,6
193,9,6,0,0,0,0,0,0,0,0,1,193,1,46,2
1658,19,6,0,0,0,0,0,0,1,0,0,1658,1,46,2
7240,3,6,0,0,0,1,0,0,0,0,0,7240,1,46,2
7298,17,6,0,0,1,0,0,0,0,0,0,7298,1,46,2
309,15,6,0,1,0,0,0,0,0,0,0,309,0,46,2
6900,16,6,0,0,0,1,0,0,0,0,0,6900,1,46,2
1540,15,6,1,1,0,0,0,0,0,0,0,1540,0,184,6
3785,22,6,0,0,0,1,0,0,0,0,0,3785,0,137,14
3088,14,6,0,0,0,0,0,0,0,0,1,3088,1,123,3
7984,20,6,0,0,0,0,0,0,0,1,0,7984,0,46,2
1233,4,6,0,0,1,0,0,0,0,0,0,1233,0,177,14
7359,8,6,1,0,0,0,0,0,1,0,0,7359,1,140,14
3524,12,6,0,0,0,0,0,0,0,0,1,3524,0,46,2
7781,5,6,0,0,0,0,0,0,0,1,0,7781,0,46,2
5667,12,6,0,0,0,0,0,1,0,0,0,5667,1,182,3
5081,12,6,0,0,0,1,0,0,0,0,0,5081,1,180,3
5173,19,6,1,0,1,0,0,0,0,0,0,5173,1,169,14
6150,10,6,0,0,0,0,0,0,0,1,0,6150,0,46,2
5963,13,6,0,0,1,0,0,0,0,0,0,5963,1,46,2
4828,3,6,0,0,0,0,0,0,0,1,0,4828,1,46,2
4143,18,6,0,0,0,0,0,0,1,0,0,4143,0,46,2
3352,5,6,0,0,0,0,1,0,0,0,0,3352,0,46,2
5583,13,6,0,0,0,0,0,0,0,0,1,5583,1,46,2
2980,16,6,0,0,1,0,0,0,0,0,0,2980,0,46,2
3851,5,6,0,0,1,0,0,0,0,0,0,3851,0,46,2
1467,8,6,0,0,0,0,0,0,0,1,0,1467,1,46,2
7738,15,6,0,1,0,0,0,0,0,0,0,7738,0,190,14
6351,4,6,0,0,0,0,0,0,1,0,0,6351,0,97,6
5720,8,6,0,0,0,0,1,0,0,0,0,5720,0,171,14
2646,9,5,0,1,0,0,0,0,0,0,0,2646,1,267,8
677,17,6,0,0,0,0,0,0,1,0,0,677,0,46,2
7553,16,6,0,0,0,0,0,0,1,0,0,7553,1,46,2
2765,15,6,0,1,0,0,0,0,0,0,0,2765,0,123,14
3060,17,6,0,0,0,1,0,0,0,0,0,3060,1,46,2
184,15,6,0,1,0,0,0,0,0,0,0,184,0,46,2
2198,5,6,0,0,0,0,0,0,0,1,0,2198,1,123,14
4638,9,6,0,0,0,0,0,0,0,1,0,4638,1,46,2
7326,4,6,0,0,0,0,0,0,0,0,1,7326,1,111,14
5941,13,6,0,0,0,0,0,0,1,0,0,5941,0,46,2
1026,8,5,0,0,0,0,0,0,0,1,0,1026,1,267,8
2801,15,5,0,1,0,0,0,0,0,0,0,2801,0,267,8
8009,19,5,0,0,0,0,0,0,1,0,0,8009,0,267,8
549,14,6,0,0,0,0,0,0,0,1,0,549,1,46,3
379,14,6,0,0,0,0,0,0,1,0,0,379,1,46,2
5482,15,6,0,1,0,0,0,0,0,0,0,5482,0,41,6
2172,9,6,1,1,0,0,0,0,0,0,0,2172,1,46,3
7313,19,6,0,0,0,0,0,0,1,0,0,7313,0,164,6
6922,15,6,0,1,0,0,0,0,0,0,0,6922,0,46,2
4341,11,6,0,0,0,0,0,0,0,0,1,4341,0,46,2
3850,10,6,0,0,0,0,1,0,0,0,0,3850,0,46,2
1579,15,6,0,1,0,0,0,0,0,0,0,1579,0,46,2
7120,15,6,0,1,0,0,0,0,0,0,0,7120,0,164,14
7528,10,6,0,0,1,0,0,0,0,0,0,7528,0,46,2
4509,8,6,0,0,0,0,0,1,0,0,0,4509,1,46,2
7119,15,6,0,0,0,0,0,0,1,0,0,7119,1,46,3
1687,15,6,0,1,0,0,0,0,0,0,0,1687,0,217,14
1848,18,5,0,0,0,0,0,0,1,0,0,1848,0,267,8
224,15,6,0,0,0,0,0,0,1,0,0,224,1,46,2
7,5,6,0,0,0,0,0,0,0,1,0,7,0,184,6
5833,15,6,0,1,0,0,0,0,0,0,0,5833,0,46,2
5653,15,6,0,1,0,0,0,0,0,0,0,5653,0,177,14
5701,10,6,0,1,0,0,0,0,0,0,0,5701,1,46,3
805,12,6,0,0,0,1,0,0,0,0,0,805,1,137,3
1885,5,6,0,0,1,0,0,0,0,0,0,1885,1,46,3
4782,9,6,0,0,0,0,0,0,0,1,0,4782,1,46,2
7659,5,6,0,0,1,0,0,0,0,0,0,7659,1,46,3
4251,13,6,0,0,1,0,0,0,0,0,0,4251,1,46,3
4712,15,6,0,0,0,0,0,0,0,0,1,4712,1,122,14
2164,15,6,0,1,0,0,0,0,0,0,0,2164,0,46,2
1921,7,6,0,0,0,0,0,0,0,0,1,1921,1,161,3
7265,9,6,0,0,0,0,0,1,0,0,0,7265,1,46,2
1549,14,6,0,1,0,0,0,0,0,0,0,1549,1,127,14
2127,19,6,0,0,0,0,0,0,0,1,0,2127,0,133,6
2633,21,6,0,0,1,0,0,0,0,0,0,2633,0,46,2
1296,8,6,0,0,1,0,0,0,0,0,0,1296,0,46,2
7456,15,6,0,0,0,0,0,0,0,1,0,7456,0,46,2
4061,21,6,1,0,0,1,0,0,0,0,0,4061,0,46,2
1329,3,6,0,0,0,0,0,0,0,0,1,1329,1,90,3
1270,19,6,0,0,1,0,0,0,0,0,0,1270,1,46,2
6292,15,6,0,1,0,0,0,0,0,0,0,6292,0,46,2
7123,16,6,0,0,1,0,0,0,0,0,0,7123,0,46,2
2914,19,6,0,0,0,1,0,0,0,0,0,2914,1,186,3
3048,7,6,0,0,0,1,0,0,0,0,0,3048,1,46,2
2128,15,6,0,1,0,0,0,0,0,0,0,2128,0,46,2
652,9,6,0,1,0,0,0,0,0,0,0,652,1,46,3
4381,14,6,0,0,0,0,0,0,0,1,0,4381,0,46,2
1271,2,6,1,1,0,0,0,0,0,0,0,1271,1,77,2
1820,9,6,0,1,0,0,0,0,0,0,0,1820,1,46,3
4037,4,6,0,0,0,0,1,0,0,0,0,4037,0,46,2
303,15,6,0,1,0,0,0,0,0,0,0,303,0,46,2
4039,18,6,1,0,0,0,0,0,0,1,0,4039,1,46,2
7813,15,6,0,1,0,0,0,0,0,0,0,7813,0,164,14
6183,15,6,0,1,0,0,0,0,0,0,0,6183,0,46,2
2308,14,6,0,0,0,0,0,0,0,1,0,2308,1,46,2
702,9,6,0,0,0,0,0,0,0,0,1,702,0,46,2
3012,15,6,0,1,0,0,0,0,0,0,0,3012,0,204,14
1868,15,6,0,1,0,0,0,0,0,0,0,1868,0,46,2
4215,21,6,0,0,0,1,0,0,0,0,0,4215,0,46,2
2215,18,6,0,0,0,0,0,0,1,0,0,2215,1,184,3
7765,11,6,0,0,1,0,0,0,0,0,0,7765,1,111,14
4373,7,6,0,0,0,0,0,0,0,0,1,4373,1,46,2
3978,5,6,0,0,0,0,1,0,0,0,0,3978,0,177,14
3108,15,6,0,1,0,0,0,0,0,0,0,3108,0,184,6
4151,19,6,0,0,0,0,0,0,1,0,0,4151,0,46,2
2428,21,6,0,0,0,0,0,0,1,0,0,2428,0,123,6
3532,18,6,1,0,0,0,0,0,1,0,0,3532,0,187,6
3317,9,6,0,0,0,0,1,0,0,0,0,3317,0,46,2
4521,13,6,0,0,0,0,0,0,0,1,0,4521,0,180,14
883,15,6,0,1,0,0,0,0,0,0,0,883,0,46,2
7787,20,6,0,0,0,0,0,0,1,0,0,7787,1,46,2
4018,4,6,0,0,0,0,1,0,0,0,0,4018,1,78,3
102,16,6,0,0,0,0,0,0,0,0,1,102,1,46,2
589,15,6,0,1,0,0,0,0,0,0,0,589,0,46,2
4708,15,5,0,0,0,0,0,0,1,0,0,4708,0,267,8
6783,17,6,0,0,0,0,0,0,1,0,0,6783,0,46,2
6531,15,6,0,1,0,0,0,0,0,0,0,6531,0,46,2
7849,15,5,0,0,0,0,0,0,0,1,0,7849,0,267,8
3682,17,6,0,0,1,0,0,0,0,0,0,3682,1,46,2
4787,12,6,0,1,0,0,0,0,0,0,0,4787,1,180,3
439,0,6,1,0,0,0,0,0,0,1,0,439,1,137,14
2210,3,6,0,0,0,0,0,0,0,0,1,2210,1,46,2
6084,12,6,0,0,0,0,0,1,0,0,0,6084,0,46,2
6613,22,6,0,0,0,0,0,0,1,0,0,6613,0,46,2
6534,11,6,0,0,0,0,0,0,0,1,0,6534,1,87,3
2365,15,6,0,1,0,0,0,0,0,0,0,2365,0,111,14
6283,8,6,0,0,1,0,0,0,0,0,0,6283,1,46,3
4582,14,6,0,0,0,0,0,0,1,0,0,4582,1,46,2
489,5,6,0,1,0,0,0,0,0,0,0,489,1,11,3
168,9,6,0,0,0,0,0,0,0,0,1,168,0,155,3
7368,9,6,0,0,0,0,0,1,0,0,0,7368,1,161,2
4321,16,6,0,0,1,0,0,0,0,0,0,4321,1,46,3
5037,19,6,0,0,0,0,0,0,1,0,0,5037,1,177,3
6723,15,6,0,1,0,0,0,0,0,0,0,6723,0,46,2
7041,8,6,0,0,0,0,0,0,1,0,0,7041,1,46,2
5231,6,6,0,0,0,1,0,0,0,0,0,5231,1,46,2
2591,5,6,0,1,0,0,0,0,0,0,0,2591,1,46,2
4723,10,6,0,0,0,0,0,1,0,0,0,4723,1,46,2
5935,8,6,0,0,0,0,0,0,0,1,0,5935,0,46,2
8046,2,6,0,0,0,0,0,0,0,1,0,8046,0,77,2
5297,15,6,0,1,0,0,0,0,0,0,0,5297,0,46,2
6699,15,6,0,1,0,0,0,0,0,0,0,6699,0,46,2
6684,5,6,0,0,0,0,0,0,0,0,1,6684,0,46,2
7766,15,6,0,1,0,0,0,0,0,0,0,7766,0,46,2
3618,18,6,0,0,1,0,0,0,0,0,0,3618,0,46,2
2082,13,6,0,0,0,0,0,0,0,1,0,2082,1,46,2
2217,16,6,0,0,0,0,0,0,0,0,1,2217,1,174,3
2537,8,6,0,0,0,0,0,0,0,0,1,2537,0,137,14
1800,1,6,0,0,0,1,0,0,0,0,0,1800,1,17,6
5210,8,6,0,0,0,0,0,0,0,1,0,5210,1,186,3
3564,17,6,0,0,0,0,0,0,0,1,0,3564,1,46,2
64,9,6,0,0,0,0,0,1,0,0,0,64,0,164,14
6512,13,6,0,0,0,0,0,0,1,0,0,6512,0,46,2
1839,8,6,0,0,0,0,0,1,0,0,0,1839,0,111,3
8050,15,6,0,1,0,0,0,0,0,0,0,8050,0,46,2
7842,8,6,0,0,0,0,0,0,1,0,0,7842,0,46,2
29,15,6,0,1,0,0,0,0,0,0,0,29,0,46,2
4174,15,6,0,1,0,0,0,0,0,0,0,4174,0,46,2
4448,5,6,0,0,0,0,0,1,0,0,0,4448,1,130,3
211,9,6,0,0,1,0,0,0,0,0,0,211,0,217,14
3864,9,6,0,0,0,0,0,0,0,1,0,3864,0,46,2
6532,10,6,0,0,1,0,0,0,0,0,0,6532,0,46,2
7592,6,6,0,0,0,0,0,0,0,1,0,7592,1,46,2
4311,15,6,0,1,0,0,0,0,0,0,0,4311,0,186,3
3374,4,6,1,0,0,0,0,0,0,0,1,3374,0,46,2
2755,18,6,0,0,0,0,0,0,0,1,0,2755,1,46,2
6287,0,6,0,0,0,1,0,0,0,0,0,6287,1,33,3
4576,9,6,0,0,1,0,0,0,0,0,0,4576,1,174,3
4228,18,6,0,0,0,0,0,1,0,0,0,4228,0,46,2
3822,21,6,0,0,0,1,0,0,0,0,0,3822,1,121,14
951,11,6,0,0,0,0,0,0,0,1,0,951,0,46,2
895,23,6,0,0,0,0,0,0,0,1,0,895,1,46,2
7007,15,6,0,1,0,0,0,0,0,0,0,7007,0,46,2
1909,12,6,0,0,1,0,0,0,0,0,0,1909,1,46,2
6049,6,6,0,0,1,0,0,0,0,0,0,6049,1,180,3
1943,15,6,0,1,0,0,0,0,0,0,0,1943,0,90,6
2636,18,6,0,0,0,0,0,0,1,0,0,2636,0,46,2
325,2,6,0,0,0,0,0,0,0,0,1,325,1,46,2
5976,15,6,0,1,0,0,0,0,0,0,0,5976,0,46,3
2917,3,6,0,0,0,1,0,0,0,0,0,2917,1,46,2
2474,15,6,0,0,1,0,0,0,0,0,0,2474,0,46,2
3711,9,6,0,0,0,0,1,0,0,0,0,3711,1,131,3
7381,15,6,0,1,0,0,0,0,0,0,0,7381,0,46,2
4943,18,5,0,0,0,1,0,0,0,0,0,4943,1,267,8
2536,5,6,0,0,0,0,0,0,0,1,0,2536,1,127,6
1683,3,6,0,0,1,0,0,0,0,0,0,1683,0,101,14
2032,15,6,0,1,0,0,0,0,0,0,0,2032,0,46,2
7035,15,6,0,1,0,0,0,0,0,0,0,7035,0,225,6
6389,16,6,0,0,0,0,0,0,0,0,1,6389,0,171,14
5340,5,6,0,0,0,0,0,0,0,0,1,5340,0,93,6
7342,21,6,1,0,0,0,0,0,0,1,0,7342,0,46,2
7293,5,6,1,0,0,0,1,0,0,0,0,7293,1,46,2
604,11,6,0,0,0,0,0,0,0,1,0,604,1,235,3
6658,0,6,0,0,0,0,0,0,0,1,0,6658,1,53,2
6514,7,6,0,0,1,0,0,0,0,0,0,6514,0,46,2
7888,17,6,0,0,0,0,0,0,1,0,0,7888,1,131,14
1931,21,6,0,0,0,0,0,0,1,0,0,1931,1,46,2
1128,15,6,0,1,0,0,0,0,0,0,0,1128,0,46,2
2323,12,6,0,0,0,0,0,0,1,0,0,2323,1,46,2
4548,8,6,0,0,0,0,0,0,0,1,0,4548,1,164,3
7520,14,6,0,0,0,0,0,0,0,0,1,7520,1,46,2
1430,16,6,0,0,1,0,0,0,0,0,0,1430,1,130,14
1085,15,6,0,1,0,0,0,0,0,0,0,1085,0,164,6
7783,22,6,0,0,0,0,0,0,1,0,0,7783,0,46,2
573,17,6,0,0,0,1,0,0,0,0,0,573,1,171,14
6211,8,6,0,1,0,0,0,0,0,0,0,6211,1,46,2
7109,14,6,0,0,0,0,0,0,0,0,1,7109,1,46,2
1840,18,6,1,0,0,0,0,0,1,0,0,1840,0,46,2
3269,12,6,0,0,0,0,0,0,0,1,0,3269,0,46,2
4117,0,6,0,0,1,0,0,0,0,0,0,4117,0,143,3
700,5,6,0,1,0,0,0,0,0,0,0,700,1,46,2
3651,15,6,0,1,0,0,0,0,0,0,0,3651,0,46,6
6889,15,6,0,0,0,0,0,0,1,0,0,6889,1,46,6
1033,15,6,0,1,0,0,0,0,0,0,0,1033,0,63,2
4552,18,6,0,0,0,0,0,1,0,0,0,4552,0,177,6
4645,14,6,0,0,1,0,0,0,0,0,0,4645,1,155,14
3214,20,6,0,0,0,0,0,0,0,1,0,3214,0,46,2
7667,15,6,0,1,0,0,0,0,0,0,0,7667,0,46,2
5719,17,6,0,0,0,0,0,0,1,0,0,5719,0,186,6
2666,19,6,0,0,0,0,0,0,1,0,0,2666,0,46,2
5368,3,5,0,0,0,1,0,0,0,0,0,5368,0,267,8
2174,12,6,0,0,0,0,0,0,0,0,1,2174,0,164,14
3357,18,6,0,0,1,0,0,0,0,0,0,3357,1,46,2
3376,13,6,0,0,0,0,0,0,0,1,0,3376,1,46,2
1878,2,6,0,0,0,0,1,0,0,0,0,1878,1,224,3
8070,15,6,0,1,0,0,0,0,0,0,0,8070,0,222,6
1134,8,6,0,1,0,0,0,0,0,0,0,1134,1,46,2
5126,15,6,0,1,0,0,0,0,0,0,0,5126,0,123,6
1964,0,5,0,0,0,0,0,0,0,1,0,1964,0,267,8
3663,15,6,0,1,0,0,0,0,0,0,0,3663,0,46,6
6015,18,6,0,0,0,1,0,0,0,0,0,6015,1,46,2
3536,11,6,0,0,0,0,0,0,0,0,1,3536,0,46,2
7492,18,6,0,0,1,0,0,0,0,0,0,7492,1,46,2
2270,21,6,0,0,0,0,0,0,1,0,0,2270,0,63,2
7946,16,6,0,0,0,0,0,0,0,1,0,7946,1,197,3
2147,19,6,0,0,0,0,0,0,1,0,0,2147,1,46,2
619,18,6,0,0,0,0,0,0,1,0,0,619,1,255,2
4844,15,6,0,1,0,0,0,0,0,0,0,4844,0,46,2
7998,1,6,0,0,0,0,0,0,0,1,0,7998,1,46,2
2337,15,6,0,1,0,0,0,0,0,0,0,2337,0,46,2
4435,19,6,0,0,1,0,0,0,0,0,0,4435,1,46,2
5311,6,6,0,0,1,0,0,0,0,0,0,5311,0,114,6
2556,15,6,1,0,0,0,0,0,0,0,1,2556,0,46,2
2152,4,6,0,0,0,0,0,1,0,0,0,2152,1,59,3
167,5,6,0,0,0,0,0,0,0,1,0,167,1,46,2
2626,6,6,0,0,0,0,1,0,0,0,0,2626,1,46,2
1511,3,6,0,0,0,0,0,0,0,1,0,1511,1,46,2
3658,15,6,0,1,0,0,0,0,0,0,0,3658,0,46,2
1788,2,6,1,0,0,0,1,0,0,0,0,1788,0,46,6
73,15,5,0,1,0,0,0,0,0,0,0,73,0,267,9
4164,6,6,0,0,0,1,0,0,0,0,0,4164,1,46,2
6400,19,6,0,0,0,0,0,0,1,0,0,6400,1,46,2
7843,18,6,0,0,0,1,0,0,0,0,0,7843,0,46,2
6634,17,6,0,0,0,0,0,0,1,0,0,6634,0,90,6
5011,10,6,0,0,0,1,0,0,0,0,0,5011,1,46,2
6156,13,6,0,0,0,1,0,0,0,0,0,6156,1,46,2
547,9,6,0,0,0,0,0,0,0,1,0,547,1,177,14
6564,4,6,0,0,0,0,1,0,0,0,0,6564,1,222,3
6405,9,6,0,0,0,0,0,0,0,0,1,6405,1,46,2
3349,9,6,0,0,0,0,0,0,1,0,0,3349,1,130,14
3219,4,6,0,0,0,0,0,0,0,0,1,3219,1,46,2
3817,3,6,0,0,0,0,0,0,1,0,0,3817,0,46,2
7808,3,6,0,0,0,0,1,0,0,0,0,7808,0,111,14
534,14,6,0,0,0,0,0,0,1,0,0,534,1,46,2
7022,15,6,0,1,0,0,0,0,0,0,0,7022,0,46,2
5020,20,6,0,0,0,0,0,0,1,0,0,5020,0,46,2
5181,16,6,0,0,0,0,0,0,0,1,0,5181,0,189,14
4814,1,6,0,0,0,0,0,0,0,1,0,4814,0,199,14
2798,21,6,0,0,0,1,0,0,0,0,0,2798,1,171,3
2630,15,5,1,1,0,0,0,0,0,0,0,2630,0,267,8
1338,2,6,0,0,0,0,0,0,1,0,0,1338,1,46,6
3813,6,6,0,1,0,0,0,0,0,0,0,3813,1,90,3
3322,15,6,0,1,0,0,0,0,0,0,0,3322,0,46,2
5613,11,6,0,0,0,0,0,0,0,1,0,5613,1,123,14
3929,15,6,0,0,0,0,0,0,1,0,0,3929,1,46,2
4361,18,6,0,0,0,0,0,0,0,1,0,4361,1,197,14
7690,15,6,0,1,0,0,0,0,0,0,0,7690,0,160,14
6821,15,6,1,1,0,0,0,0,0,0,0,6821,0,211,3
4606,9,6,0,0,0,0,0,0,0,0,1,4606,1,240,3
1915,7,6,1,0,1,0,0,0,0,0,0,1915,1,46,2
6253,15,6,0,1,0,0,0,0,0,0,0,6253,0,46,2
4709,6,6,0,0,0,0,0,0,0,0,1,4709,0,46,2
8001,6,5,0,0,1,0,0,0,0,0,0,8001,1,267,4
3308,10,6,0,0,0,0,0,0,1,0,0,3308,1,131,14
3553,15,6,0,1,0,0,0,0,0,0,0,3553,0,46,2
7260,22,6,0,0,0,0,0,0,1,0,0,7260,1,46,3
5545,12,6,0,0,0,0,0,0,0,0,1,5545,1,59,3
5138,15,6,0,1,0,0,0,0,0,0,0,5138,0,46,2
3442,14,6,0,0,0,0,0,0,1,0,0,3442,1,111,14
4902,15,6,0,1,0,0,0,0,0,0,0,4902,0,46,2
7439,10,6,0,0,0,0,1,0,0,0,0,7439,0,78,3
1312,7,6,1,0,0,0,0,0,0,0,1,1312,0,171,6
6550,23,6,0,0,0,0,0,0,1,0,0,6550,0,240,6
7838,19,6,0,0,0,0,0,0,0,1,0,7838,0,46,2
4617,1,6,0,0,0,1,0,0,0,0,0,4617,1,46,2
7566,21,6,0,0,0,0,0,0,1,0,0,7566,0,46,2
4594,9,6,0,1,0,0,0,0,0,0,0,4594,1,114,3
2427,7,6,1,0,0,1,0,0,0,0,0,2427,1,63,3
2963,13,6,0,0,0,0,0,0,1,0,0,2963,1,186,14
7082,12,6,0,0,0,0,0,0,0,1,0,7082,0,46,2
5079,15,6,0,1,0,0,0,0,0,0,0,5079,0,46,2
276,9,6,0,0,0,0,0,0,0,0,1,276,1,46,2
4853,15,6,0,0,0,0,0,0,1,0,0,4853,1,122,3
2049,12,6,0,0,1,0,0,0,0,0,0,2049,1,46,2
4674,6,6,0,0,0,1,0,0,0,0,0,4674,0,46,2
4092,6,6,0,0,0,0,0,0,1,0,0,4092,1,46,2
6452,0,6,0,0,0,0,0,1,0,0,0,6452,1,46,3
3331,15,6,1,1,0,0,0,0,0,0,0,3331,0,46,2
8061,13,6,0,0,0,0,0,0,0,1,0,8061,1,46,2
173,16,6,0,0,0,0,0,0,0,1,0,173,1,15,3
6234,15,6,0,1,0,0,0,0,0,0,0,6234,0,15,2
1041,9,6,0,0,0,0,0,0,0,1,0,1041,1,46,2
6380,17,6,0,0,0,0,0,0,0,0,1,6380,0,177,3
769,9,6,0,0,0,0,0,0,1,0,0,769,1,46,2
6614,10,5,0,0,0,0,0,1,0,0,0,6614,0,267,8
7064,15,6,0,1,0,0,0,0,0,0,0,7064,0,46,2
7516,15,6,0,1,0,0,0,0,0,0,0,7516,0,46,2
5617,19,6,0,0,0,1,0,0,0,0,0,5617,0,46,2
6878,23,6,0,0,0,0,0,0,1,0,0,6878,1,64,3
3882,2,6,0,0,0,0,0,0,0,1,0,3882,0,46,2
4578,15,6,0,0,0,0,0,0,0,0,1,4578,1,46,2
1847,10,6,0,0,0,0,0,0,1,0,0,1847,1,46,2
7068,2,6,0,0,0,0,1,0,0,0,0,7068,0,46,2
5422,7,6,0,0,0,0,0,0,1,0,0,5422,1,46,3
5876,10,6,0,0,0,0,0,0,0,1,0,5876,1,15,3
1099,19,6,0,0,0,0,0,0,1,0,0,1099,0,46,2
2044,15,6,0,1,0,0,0,0,0,0,0,2044,0,46,2
3447,15,6,0,1,0,0,0,0,0,0,0,3447,0,186,6
6672,15,6,0,1,0,0,0,0,0,0,0,6672,0,46,2
4973,15,6,0,1,0,0,0,0,0,0,0,4973,0,46,2
7684,6,6,1,0,1,0,0,0,0,0,0,7684,1,46,2
1237,11,6,0,0,0,0,0,0,0,0,1,1237,0,203,3
376,12,6,0,0,1,0,0,0,0,0,0,376,1,46,2
6080,22,6,0,0,0,0,0,0,0,1,0,6080,1,177,3
3185,9,6,0,1,0,0,0,0,0,0,0,3185,1,46,2
6114,10,5,0,0,0,0,0,0,0,0,1,6114,0,267,8
4340,15,6,0,0,0,0,0,0,0,0,1,4340,1,46,2
5877,8,6,0,0,0,0,0,0,0,0,1,5877,0,46,2
4026,15,6,0,1,0,0,0,0,0,0,0,4026,0,46,2
799,12,6,1,1,0,0,0,0,0,0,0,799,1,240,6
1510,8,6,0,0,0,0,0,0,1,0,0,1510,1,46,2
1843,13,6,0,1,0,0,0,0,0,0,0,1843,1,46,2
4872,15,6,0,1,0,0,0,0,0,0,0,4872,0,46,2
4500,18,6,0,0,0,0,0,1,0,0,0,4500,0,46,2
2673,9,6,0,0,0,0,0,1,0,0,0,2673,1,20,3
1604,11,6,0,0,0,0,0,0,0,1,0,1604,1,46,3
2939,6,6,0,0,1,0,0,0,0,0,0,2939,1,219,3
2248,8,6,0,0,0,0,0,0,0,0,1,2248,1,160,3
3671,22,6,0,0,0,0,0,0,0,1,0,3671,0,46,6
1946,13,6,0,1,0,0,0,0,0,0,0,1946,1,46,2
3666,6,6,0,0,1,0,0,0,0,0,0,3666,1,31,6
2295,0,6,0,1,0,0,0,0,0,0,0,2295,1,46,2
2108,15,6,0,1,0,0,0,0,0,0,0,2108,0,46,2
4131,15,6,0,1,0,0,0,0,0,0,0,4131,0,46,2
6364,5,6,0,0,0,0,1,0,0,0,0,6364,1,78,3
2307,13,6,0,0,0,0,0,0,0,1,0,2307,1,121,14
3141,2,6,0,0,0,0,0,0,0,1,0,3141,0,46,2
3670,3,6,0,0,0,0,0,1,0,0,0,3670,1,187,6
2283,9,6,0,0,0,1,0,0,0,0,0,2283,1,46,2
4413,11,6,0,0,0,0,0,0,0,0,1,4413,1,46,2
7210,18,6,1,0,0,0,0,0,1,0,0,7210,1,64,6
2141,15,6,0,0,0,1,0,0,0,0,0,2141,1,46,2
6800,18,6,0,0,0,0,0,0,1,0,0,6800,1,46,2
4632,11,6,0,0,0,0,0,0,0,0,1,4632,1,177,14
6474,19,6,1,0,0,0,0,0,0,1,0,6474,0,46,2
6462,22,6,0,0,0,0,0,0,0,1,0,6462,0,46,2
1925,7,6,0,1,0,0,0,0,0,0,0,1925,1,131,3
1676,15,6,0,1,0,0,0,0,0,0,0,1676,0,137,6
2116,15,6,0,1,0,0,0,0,0,0,0,2116,0,46,2
5474,13,6,0,0,1,0,0,0,0,0,0,5474,1,46,2
